5.995	5.00E-03	0.999714792	4.37E-03
6.005	5.00E-03	0.99517405	4.38E-03
6.015	5.00E-03	0.994235337	4.39E-03
6.025	5.00E-03	0.996525764	4.41E-03
6.035	5.00E-03	0.997448504	4.43E-03
6.045	5.00E-03	0.999708593	4.45E-03
6.055	5.00E-03	0.996605098	4.46E-03
6.065	5.00E-03	0.985709786	4.45E-03
6.075	5.00E-03	1.00038087	4.50E-03
6.085	5.00E-03	0.99324894	4.50E-03
6.095	5.00E-03	0.995118022	4.52E-03
6.105	5.00E-03	1.003142	4.56E-03
6.115	5.00E-03	0.991070867	4.54E-03
6.125	5.00E-03	0.984228909	4.55E-03
6.135	5.00E-03	0.998394728	4.59E-03
6.145	5.00E-03	0.992720306	4.60E-03
6.155	5.00E-03	0.998490274	4.63E-03
6.165	5.00E-03	0.983865201	4.61E-03
6.175	5.00E-03	0.999185205	4.66E-03
6.185	5.00E-03	0.996277034	4.67E-03
